Prefecture,City,District,Name,Population,Capacity,Updated,Notes,Source,LatLng,Color
宮城県,石巻市,狐崎浜字狐崎屋敷２５−２,狐崎浜漁村センター・民家,111,,4月5日 20:00,,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.350495,141.421267",measle_turquoise
宮城県,石巻市,田代島,旧田代島自然教育センター,100,,3月28日 20:00,,宮城県 市町村別避難所・避難者リストによる。http://www.pref.miyagi.jp/hinanjo.htm,"38.297866,141.419946",measle_turquoise
宮城県,石巻市,田道町一丁目２－３９,カーサ・デ・コスタ,80,,4月5日 20:00,,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.436172,141.295717",measle_turquoise
宮城県,石巻市,相野谷旧会所前３４,飯野川中学校,260,,4月5日 20:00,指定避難所,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.516052,141.314697",measle_blue
宮城県,石巻市,真野八の坪116,稲井中学校,50,,4月2日 0:00,,宮城県 市町村別避難所・避難者リストによる。http://www.pref.miyagi.jp/hinanjo.htm,"38.448433,141.355484",measle_turquoise
宮城県,石巻市,真野字八の坪116-1,稲井小学校,70,,4月5日 20:00,指定避難所,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.448078,141.357239",measle_turquoise
宮城県,石巻市,石巻市相野谷,飯野川第一小学校,115,,4月5日 20:00,指定避難所,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.517559,141.317215",measle_turquoise
宮城県,石巻市,福貴浦,福貴浦会館,141,,4月5日 20:00,,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.354348,141.444195",measle_turquoise
宮城県,石巻市,築山３丁目６−２８,釜会館,21,,4月5日 20:00,指定避難所,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.424530,141.276555",measle_turquoise
宮城県,石巻市,給分,給分個人宅３カ所,160,,4月5日 20:00,,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.327980,141.473691",measle_turquoise
宮城県,石巻市,網地,網地生活センター,149,,3月28日 20:00,,宮城県 市町村別避難所・避難者リストによる。http://www.pref.miyagi.jp/hinanjo.htm,"38.273044,141.461897",measle_turquoise
宮城県,石巻市,緑町１丁目２−７,小松荘,30,,4月5日 20:00,,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.418108,141.337275",measle_turquoise
宮城県,石巻市,船越,中里宅,51,,4月5日 20:00,,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.530087,141.514280",measle_turquoise
宮城県,石巻市,船越,清水宅,29,,4月5日 20:00,,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.532605,141.512789",measle_turquoise
宮城県,石巻市,荻浜字田ノ浜山３,荻浜中学校,121,,4月5日 20:00,指定避難所,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.381028,141.439746",measle_turquoise
宮城県,石巻市,蛇田字中埣２６,蛇田公民館,50,,4月5日 20:00,指定避難所,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.443387,141.282460",measle_turquoise
宮城県,石巻市,蛇田字小斎２９,サンネットなごみ・コスモス,120,,3月28日 20:00,,宮城県 市町村別避難所・避難者リストによる。http://www.pref.miyagi.jp/hinanjo.htm,"38.451991,141.255892",measle_turquoise
宮城県,石巻市,蛇田字新立野４１０−１,石巻特別支援学校,30,,4月5日 20:00,指定避難所,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.451699,141.258325",measle_turquoise
宮城県,石巻市,蛇田字新金沼20の1,蛇田小学校,220,,4月5日 20:00,指定避難所,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.445118,141.279114",measle_blue
宮城県,石巻市,蛇田字西道下71,石巻赤十字病院,200,,3月28日 20:00,,宮城県 市町村別避難所・避難者リストによる。http://www.pref.miyagi.jp/hinanjo.htm,"38.459185,141.279723",measle_blue
宮城県,石巻市,蛇田新丸井戸,新丸井戸二集会所,8,,3月28日 20:00,,宮城県 市町村別避難所・避難者リストによる。http://www.pref.miyagi.jp/hinanjo.htm,"38.445442,141.280803",measle_turquoise
宮城県,石巻市,角脇字裏屋敷,青葉中学校,764,,4月5日 20:00,指定避難所,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.433075,141.261963",measle_blue
宮城県,石巻市,貞山三丁目４?１,好文館高校,104,,4月5日 20:00,指定避難所,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.434536,141.283020",measle_turquoise
宮城県,石巻市,針岡,針岡地区（鳥屋森公民館ほか）,310,,4月5日 20:00,指定避難所,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.520030,141.415083",measle_blue
宮城県,石巻市,針岡字山下６１,大川中学校,,,,,宮城県 市町村別避難所・避難者リスト,"38.538586,141.414261",measle_yellow
宮城県,石巻市,鋳銭場,石巻グランドホテル,40,,4月5日 20:00,,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.434086,141.307571",measle_turquoise
宮城県,石巻市,長渡浜字杉13-3,網小医院,13,,4月5日 20:00,,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.266084,141.478521",measle_turquoise
宮城県,石巻市,長渡浜長渡,長渡分館,1,,4月5日 20:00,指定避難所,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.254717,141.493660",measle_turquoise
宮城県,石巻市,門脇字元捨喰５−１,ひたかみ園,42,,4月5日 20:00,,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.425499,141.254660",measle_turquoise
宮城県,石巻市,門脇町1-2-21,石巻港湾病院,180,,3月28日 20:00,,宮城県 市町村別避難所・避難者リストによる。http://www.pref.miyagi.jp/hinanjo.htm,"38.427200,141.307539",measle_turquoise
宮城県,石巻市,雄勝町名振小浜,名振コミュニティーセンター,108,,4月5日 20:00,指定避難所。年配者多数。若者が少ないため輸送困難。ガソリン少なく、又情報が乏しい。一刻も早くボランティアが必要。,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.530084,141.496293",measle_turquoise
宮城県,石巻市,雄勝町大須船隠１-１,大須小学校,524,,4月5日 20:00,指定避難所,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.512325,141.535721",measle_blue
宮城県,石巻市,雄勝町立浜字寺下２,立浜龍澤寺,6,,4月5日 20:00,指定避難所,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.511409,141.516771",measle_turquoise
宮城県,石巻市,雄勝町船越荒,荒老人いこいの家,131,,4月5日 20:00,指定避難所,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.526600,141.526807",measle_turquoise
宮城県,石巻市,雄勝町雄勝味噌作,味噌作（クリーンセンター）,14,,4月5日 20:00,,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.507432,141.450815",measle_turquoise
宮城県,石巻市,雄勝町雄勝唐桑,唐桑地区,35,,4月5日 20:00,,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.512506,141.478497",measle_turquoise
宮城県,石巻市,雄勝町雄勝字原３９,森林公園,122,,4月5日 20:00,指定避難所,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.492857,141.443945",measle_turquoise
宮城県,石巻市,魚町２丁目９−１３,フルノ電気３階,15,,4月5日 20:00,町内で被災された方達,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.414025,141.330759",measle_turquoise
宮城県,石巻市,鮎川,鮎川集会場,40,,4月5日 20:00,,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.301749,141.508676",measle_turquoise
宮城県,石巻市,鹿又大巻前,NPO法人フェアトレード,25,,4月5日 20:00,,石巻市ホームページ 避難所リスト（4/5 20:00）による。http://www.city.ishinomaki.lg.jp/hishokoho/zisinn2011.jsp,"38.482483,141.295008",measle_turquoise
宮城県,角田市,尾山字山入９１−１,婦人研修センター,35,,4月17日 18:00,,"山元町公式ホームページより
http://www.town.yamamoto.miyagi.jp/jishin/oojishin.html","37.977063,140.781990",measle_turquoise
宮城県,角田市,角田字柳町35-1,総合保健福祉センター,13,,4月11日 16:00,,角田市ホームページより,"37.982765,140.776932",measle_turquoise
宮城県,遠田郡涌谷町,字立町４−１,農村勤労福祉センター,17,200,4月1日 16:27,,"http://www.town.wakuya.miyagi.jp/contents/0osirase/sinsai20110311/pdf/houkoku0401.pdf 
涌谷町ホームページより","38.542543,141.126286",measle_turquoise
宮城県,遠田郡美里町,牛飼字新町５１,さるびあ館,2,,4月10日 8:00,,"http://www.town.misato.miyagi.jp/17bousai/2011-0319-1026-5.html
美里町ホームページより","38.557765,141.056241",measle_turquoise
山形県,上山市,けやきの森2-1,上山市体育文化センター,126,200,4月12日 13:06,,山形県広域支援対策本部避難者支援班発表資料,"38.146328,140.270874",measle_turquoise
山形県,北村山郡大石田町,緑町8,クロスカルチャープラザ「桂桜会館」,0,40,4月9日 0:46,,山形県広域支援対策本部避難者支援班発表資料,"38.592598,140.372925",measle_grey
山形県,南陽市,元中山164,旧南陽市立中川中学校,39,180,4月12日 13:06,,山形県広域支援対策本部避難者支援班発表資料,"38.102177,140.207611",measle_turquoise
山形県,天童市,大字小関1230番地,天童市スポーツセンター総合体育館,91,200,4月9日 4:01,,山形県広域支援対策本部避難者支援班発表資料,"38.363510,140.360687",measle_turquoise
山形県,天童市,小路1-7-8,山形県青年の家,33,150,4月12日 13:06,,山形県広域支援対策本部避難者支援班発表資料,"38.355785,140.373611",measle_turquoise
山形県,寒河江市,大字西根字石川西365,寒河江市体育館合宿所,55,43,4月12日 13:07,,山形県広域支援対策本部避難者支援班発表資料,"38.390381,140.275543",measle_turquoise
山形県,山形市,落合町1番地,山形市総合スポーツセンター,401,1056,4月12日 13:00,,山形県広域支援対策本部避難者支援班発表資料,"38.282207,140.347672",measle_blue
山形県,山形市,霞城町1-2,山形県体育館,25,1000,4月12日 13:00,,山形県広域支援対策本部避難者支援班発表資料,"38.253788,140.327316",measle_turquoise
山形県,新庄市,堀端町4-67,新庄市民文化会館,0,70,4月9日 0:51,,山形県広域支援対策本部避難者支援班発表資料,"38.767860,140.296326",measle_grey
山形県,新庄市,大字仁間265 付近,野際団地集会場,0,30,4月12日 13:10,,山形県広域支援対策本部避難者支援班発表資料,"38.743570,140.289476",measle_grey
山形県,新庄市,大字角沢1366,農業大学校短期研修施設緑風館,0,60,4月9日 0:52,,山形県広域支援対策本部避難者支援班発表資料,"38.729137,140.296036",measle_grey
山形県,新庄市,桧町23番地1,小桧室団地集会場,0,50,4月9日 10:57,,問合先：災害対策本部最上支部 0233-29-1295,"38.774136,140.293634",measle_grey
山形県,新庄市,金沢3070-7,東山スポーツハウス,27,150,4月12日 13:10,,山形県広域支援対策本部避難者支援班発表資料,"38.757858,140.318466",measle_turquoise
山形県,新庄市,金沢3070-8,新庄市武道館,0,150,4月9日 0:52,,山形県広域支援対策本部避難者支援班発表資料,"38.758930,140.317749",measle_grey
山形県,新庄市,金沢字西の山3028-5,新庄市農村環境改善センター,0,230,4月9日 0:52,,山形県広域支援対策本部避難者支援班発表資料,"38.767826,140.333252",measle_grey
山形県,最上郡大蔵村,大字南山64?5,南山交流センター,0,40,4月9日 0:52,,山形県広域支援対策本部避難者支援班発表資料,"38.667801,140.209686",measle_grey
山形県,最上郡大蔵村,大字南山967?9,ふるさと味来館,0,50,4月9日 0:52,,山形県広域支援対策本部避難者支援班発表資料,"38.624107,140.218216",measle_grey
山形県,最上郡大蔵村,大字赤松689?1,赤松生涯学習センター「まつぼっくり」,0,60,4月9日 0:53,,山形県広域支援対策本部避難者支援班発表資料,"38.679764,140.240677",measle_grey
山形県,最上郡戸沢村,大字名高1593-86,戸沢村中央体育館・公民館大ホール,0,54,4月9日 0:53,,山形県広域支援対策本部避難者支援班発表資料,"38.747623,140.178391",measle_grey
山形県,最上郡戸沢村,大字蔵岡上の山3718-1,戸沢村若者センター,11,20,4月9日 0:54,,山形県広域支援対策本部避難者支援班発表資料,,measle_turquoise
山形県,最上郡最上町,大字向町674,最上町立中央公民館,0,150,4月9日 0:53,,山形県広域支援対策本部避難者支援班発表資料,"38.758980,140.519440",measle_grey
山形県,最上郡最上町,大字向町760,最上町立最上中学校（寄宿舎）,22,80,4月9日 11:00,,山形県広域支援対策本部避難者支援班発表資料,"38.759589,140.521276",measle_turquoise
山形県,最上郡最上町,大字大堀字蟹ノ又1360-19,保養センターもがみ,5,50,4月12日 13:12,,山形県広域支援対策本部避難者支援班発表資料,"38.754475,140.467239",measle_turquoise
山形県,最上郡真室川町,大字大沢5016-74,真室川町立真室川中学校寄宿舎,0,30,4月9日 0:55,,山形県広域支援対策本部避難者支援班発表資料,"38.867245,140.236084",measle_grey
山形県,最上郡真室川町,大字大滝64-1,真室川町立及位中学校寄宿舎,0,16,4月9日 0:55,,山形県広域支援対策本部避難者支援班発表資料,"38.969555,140.311798",measle_grey
山形県,最上郡真室川町,大字新町945,真室川町民体育館,0,100,4月9日 0:58,,山形県広域支援対策本部避難者支援班発表資料,"38.853603,140.265060",measle_grey
